,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-1.5887403496404173,-1.5887403496404173,-0.7800318113140138,0.36927447293799814,-0.3333333333333333,-0.3394725845892895,-0.30151134457776363,3.0281168282323137,-0.3545469852191032,-0.2778475874776411,-0.3080430342483094,-0.3333333333333333,-0.2778475874776411,-0.30151134457776363,-0.3144854510165755
1,-1.0764368510770774,-1.0764368510770774,-0.6072035774398081,-2.70801280154532,-0.3333333333333333,-0.3394725845892895,-0.30151134457776363,-0.33023824928966083,-0.3545469852191032,-0.2778475874776411,-0.3080430342483094,2.9999999999999996,-0.2778475874776411,-0.30151134457776363,-0.3144854510165755
2,0.6021746123006748,0.6021746123006746,-0.04091532176687898,0.36927447293799814,-0.3333333333333333,-0.3394725845892895,3.3166247903554,-0.33023824928966083,-0.3545469852191032,-0.2778475874776411,-0.3080430342483094,-0.3333333333333333,-0.2778475874776411,-0.30151134457776363,-0.3144854510165755
3,0.8637763988011037,0.8637763988011035,0.047337393402928155,0.36927447293799814,-0.3333333333333333,-0.3394725845892895,-0.30151134457776363,-0.33023824928966083,2.820500643608687,-0.2778475874776411,-0.3080430342483094,-0.3333333333333333,-0.2778475874776411,-0.30151134457776363,-0.3144854510165755
4,0.27517237917513865,0.2751723791751384,-0.15123121572913792,0.36927447293799814,-0.3333333333333333,-0.3394725845892895,-0.30151134457776363,-0.33023824928966083,2.820500643608687,-0.2778475874776411,-0.3080430342483094,-0.3333333333333333,-0.2778475874776411,-0.30151134457776363,-0.3144854510165755
5,-0.8366352134516841,-0.8366352134516843,-0.5263052552008183,0.36927447293799814,-0.3333333333333333,-0.3394725845892895,-0.30151134457776363,-0.33023824928966083,2.820500643608687,-0.2778475874776411,-0.3080430342483094,-0.3333333333333333,-0.2778475874776411,-0.30151134457776363,-0.3144854510165755
6,0.35147290023776373,0.35147290023776356,-0.12549084047127748,0.36927447293799814,-0.3333333333333333,-0.3394725845892895,-0.30151134457776363,3.0281168282323137,-0.3545469852191032,-0.2778475874776411,-0.3080430342483094,-0.3333333333333333,-0.2778475874776411,-0.30151134457776363,-0.3144854510165755
7,0.3187726769252101,0.31877267692520994,-0.13652242986750338,0.36927447293799814,-0.3333333333333333,-0.3394725845892895,-0.30151134457776363,-0.33023824928966083,2.820500643608687,-0.2778475874776411,-0.3080430342483094,-0.3333333333333333,-0.2778475874776411,-0.30151134457776363,-0.3144854510165755
8,-1.447039381952685,-1.447039381952685,-0.7322282572637016,-2.70801280154532,-0.3333333333333333,-0.3394725845892895,-0.30151134457776363,-0.33023824928966083,-0.3545469852191032,-0.2778475874776411,-0.3080430342483094,-0.3333333333333333,-0.2778475874776411,-0.30151134457776363,3.1797973380564857
9,1.1035780364264969,1.1035780364264967,0.12823571564191805,0.36927447293799814,-0.3333333333333333,-0.3394725845892895,-0.30151134457776363,-0.33023824928966083,-0.3545469852191032,3.5990954936057227,-0.3080430342483094,-0.3333333333333333,-0.2778475874776411,-0.30151134457776363,-0.3144854510165755
10,1.6267816094273546,1.6267816094273544,0.30474114598153235,0.36927447293799814,-0.3333333333333333,-0.3394725845892895,3.3166247903554,-0.33023824928966083,-0.3545469852191032,-0.2778475874776411,-0.3080430342483094,-0.3333333333333333,-0.2778475874776411,-0.30151134457776363,-0.3144854510165755
